fecha,ipc_var_mensual,expectativas_infla,inflacion_t-1,inflacion_t-2,tasa_i_promedio,BM_varm,BM_varm_lag_1,BM_varm_lag_2,M2_varm,M2_varm_lag_1,M2_varm_lag_2,M2_varm_lag_3,M2_varm_lag_4,emae_varm_b2004,RIPTE_varm,RIPTE_varm_lag_1,brecha,Varm_ccl_unificado,Varm_ccl_implicito,tcr_multilateral_varm,tcr_bra_varm,tcr_dolar_varm,ipc_usa_varm,soja_var_mensual,aceite_var_mensual,trigo_var_mensual,petroleo_var_mensual,maiz_var_mensual,volatilidad_6m,cv_6m,año_mandato,es_año_electoral,trimestre
2005-06-01,0.92117383866299,0.61944,0.59571088165208,0.49221764001596,3.661428571428572,-1.3770089371332173,4.608285685625457,-0.7131047945342028,2.3739053659230103,1.65204623233221,-0.25748878871626,2.94246284126049,0.11085010701266,-0.4526682903130186,2.2219754309829254,1.2559901735204049,-4.600553000022223,-2.9410001199184466,-2.9410001199184466,-1.3,0.8,-1.0,0.0516528925619708,0.091149258,0.056491277,0.027853424,0.127862404,0.023598477,0.36746429960651733,0.4128120744194813,2,False,2
2005-07-01,1.00404224801147,0.72813,0.92117383866299,0.59571088165208,4.104285714285714,5.771624144368404,-1.3770089371332173,4.608285685625457,4.15499712437072,2.3739053659230103,1.65204623233221,-0.25748878871626,2.94246284126049,0.5908947663163078,2.9040857770832096,2.2219754309829254,-0.2030037232595992,4.100867611260206,4.100867611260206,-0.7000000000000001,0.5,-1.1,0.6195147134744561,-0.005474512,0.032413976,0.062798309,0.042629258,0.082456462,0.36896958707220534,0.40195321809281737,2,False,3
2005-08-01,0.43893622514847,0.65313,1.00404224801147,0.92117383866299,3.936363636363637,2.090380938373282,5.771624144368404,-1.3770089371332173,0.71205828110296,4.15499712437072,2.3739053659230103,1.65204623233221,-0.25748878871626,0.2280786432861559,3.786931310604724,2.9040857770832096,0.729660478088146,1.5835777126099737,1.5835777126099737,1.4,0.3,0.6,0.6157003591585442,-0.090471987,-0.076857016,0.010708478,0.106676951,-0.060357675,0.41580756524164436,0.49976900018956066,2,False,3
2005-09-01,1.16966580976864,0.71875,0.43893622514847,1.00404224801147,4.072727272727273,-5.19728430189631,2.090380938373282,5.771624144368404,-0.32849655758829,0.71205828110296,4.15499712437072,2.3739053659230103,1.65204623233221,-0.0488332280134007,2.0782960476380508,3.786931310604724,-3.7416272298579902,-3.654844290657433,-3.654844290657433,1.4,3.4000000000000004,1.0,1.37684854665987,-0.079901287,-0.015841072,0.044299881,0.010612357,-0.022317888,0.3014977657295937,0.3914075638516018,2,False,3
2005-10-01,0.77499682378348,0.71563,1.16966580976864,0.43893622514847,4.086,6.205953308132117,-5.19728430189631,2.090380938373282,2.05911996518124,-0.32849655758829,0.71205828110296,4.15499712437072,2.3739053659230103,0.5745627534258002,3.7109150421991135,2.0782960476380508,-1.7375740415022272,3.9867587795048953,3.9867587795048953,1.3,3.3000000000000003,1.6,0.1509054325955716,-0.004002558,0.053158673,0.041390728,-0.050066477,0.046156817,0.2697682189765277,0.3300236089979535,2,False,4
2005-11-01,1.21028744326781,0.72069,0.77499682378348,1.16966580976864,4.431818181818182,-0.0321945984617988,6.205953308132117,-5.19728430189631,1.8018121999857104,2.05911996518124,-0.32849655758829,0.71205828110296,4.15499712437072,1.1765135914189706,0.997087823554632,3.7109150421991135,-0.8236297018803389,0.9700272479564064,0.9700272479564064,-0.6,1.7000000000000002,-1.2,-0.5022601707684538,-0.001263594,-0.062311921,-0.046960988,-0.065080673,-0.054864316,0.28499559152286696,0.3098281982693352,2,False,4
2005-12-01,1.10861983059291,0.975,1.21028744326781,0.77499682378348,4.739999999999999,-2.114792814714095,-0.0321945984617988,6.205953308132117,5.82460348565867,1.8018121999857104,2.05911996518124,-0.32849655758829,0.71205828110296,1.6175359383225452,0.373967199197911,0.997087823554632,0.336699466906694,2.780457737042385,2.780457737042385,0.0,-2.1,0.2,0.0,0.026755714,-0.050299529,0.02669062,0.018092528,0.06976835,0.2952587282712138,0.31044201353979717,2,False,4
2006-01-01,1.28126154983365,1.22083,1.10861983059291,1.21028744326781,5.319545454545454,9.283494790714686,-2.114792814714095,-0.0321945984617988,2.08512534351572,5.82460348565867,1.8018121999857104,2.05911996518124,-0.32849655758829,0.7673377419600946,1.2095892208758174,0.373967199197911,0.2497919385767861,0.9602285067426886,0.9602285067426886,0.8999999999999999,0.8,0.2,0.6057546693589266,-0.011701075,0.036398657,0.032677165,0.098816287,0.001113748,0.3253578635541027,0.3262404700416583,3,False,1
2006-02-01,0.38924705023721,1.01111,1.28126154983365,1.10861983059291,5.4765,-4.223184866781516,9.283494790714686,-2.114792814714095,-0.43805907737406,2.08512534351572,5.82460348565867,1.8018121999857104,2.05911996518124,0.8392674057359883,1.4148530757205569,1.2095892208758174,-0.906157394544324,-0.4109589041095929,-0.4109589041095929,1.7000000000000002,5.7,0.3,0.0501756146512821,0.001666092,0.030384424,0.099049568,-0.056547188,0.040335423,0.3425886582776183,0.3463944649659417,3,False,1
2006-03-01,1.21168060099356,1.16,0.38924705023721,1.28126154983365,5.618636363636363,3.190486169321028,-4.223184866781516,9.283494790714686,0.0974146732876899,-0.43805907737406,2.08512534351572,5.82460348565867,1.8018121999857104,-0.4792488203291256,2.4066431306250413,1.4148530757205569,-5.137273149874409,-4.038279524660871,-4.038279524660871,-0.1,0.3,-0.5,0.1504513540621754,-0.007704475,0.036692132,-0.019474197,0.022025952,-0.01855701,0.3474150694878765,0.34880486510772823,3,False,1
